copyid,bookid
30732881266,4742
22911424826,5021
70485757,300
30265318147,5023
632782597,5024
30437842007,3034
30522310911,449
355605560,27
21293166612,5028
30636811003,1621
1257848789,53
30745791340,357
286507092,5032
12341622240,178
30206947937,802
30376666443,13
30107649618,5036
30652059442,3914
30688729341,631
30644515655,52
30739486955,1029
30238566268,1549
22819339921,1718
30260101541,1902
22747517530,397
7118763620,748
30271170451,5046
30210712950,5047
30699839258,5048
30725196554,102
30578483179,178
1276784269,158
30551328083,5052
30745961859,1178
30727509910,4401
30733220230,1054
30741668598,667
30272818486,5057
30739524423,5058
30766341336,5059
30271225476,5060
30588923070,5061
30660191080,5062
30740588519,34
30505009574,250
30717093919,2765
30745151089,1768
21513301016,5067
5862694474,1087
30737249193,5069
30137587647,5070
30738527342,463
30737711559,1980
22486746003,2793
886780125,318
30616002510,5075
30420936183,349
30591006617,1491
20474251870,5078
30366452793,5079
30733094287,607
30625409959,312
4435096316,443
30713001361,2647
30032725916,5084
30620975869,1038
30734038016,4130
30643983961,213
30625216345,1068
30642001570,4340
30627537917,48
14782003162,5091
30309886416,349
7645231785,674
30643689028,2609
22802208605,524
30662763724,154
1025548184,1478
30733154782,1980
30738677043,5099
22408970110,207
30081736355,2096
30192949008,4692
30738895156,5103
30538822629,5104
30508518214,5105
30707577005,39
22494388257,1764
30497480342,5108
30134124680,596
30697432714,87
30603690992,853
30605529215,5112
30065816806,5113
7828942301,324
30268478601,5115
5985387028,5116
30597078102,463
30648338256,5118
30037315893,14
30657123591,746
14121360514,887
30289790077,4931
30603726912,3292
30764257971,4866
30692865488,259
9507693821,5126
20653272601,73
30631341979,449
17703341291,1142
22556837476,5130
30625682738,4809
30717550503,296
17355180073,5133
1097515163,5134
2457405014,73
30372027136,5136
30064427843,5137
30744972193,5138
30163735751,5139
30573761878,151
30738629575,643
30406188257,5142
30575389636,597
20379152424,3973
22773328744,28
30159792771,3260
30694387073,1951
30728379226,5148
30382065490,859
30514118018,865
30043265000,1216
858878682,1110
30516887543,1985
30630948084,387
1945207438,5155
30747664661,1216
30530870266,5157
30361293934,970
30594252513,5159
820457780,134
30224262367,1958
30137484017,32
30742152107,5163
30451807883,4542
30357499205,485
30720747895,4481
18247217793,5167
30551320882,2532
30651526806,3902
30712825466,4092
30321388955,299
30405340930,265
30137495360,5173
30368696281,5174
30699057703,1895
30461979026,1443
30452876705,211
30591036412,970
22461130188,548
30658888173,5180
22535119701,5181
22513526694,318
30699235526,699
4388811546,1443
30326074483,5185
30128788308,300
12171562711,2
30714484198,5188
30265365713,5189
30699108340,87
6692559499,37
30715720058,5192
30697824549,4284
30722939678,3562
30402954297,4380
22608041528,3997
30278289184,2609
30551324211,5198
30599410969,546
30749482407,3914
30695865100,458
20233217495,5202
30352810120,2414
30133934813,5204
18825604082,1731
30649570124,5206
30688829708,1610
30742363173,5208
9395166485,443
30607498667,4918
12028003060,2663
30735257369,582
22761804950,6
30421681209,5214
30265826071,5215
30738754821,5216
30734067783,1905
30743790009,3658
30697803329,5219
14680716712,2663
30326852537,2797
30073510869,300
30697319841,324
155972280,5224
30698993337,5225
30738522191,5226
30219709580,5227
30721565239,385
17707785046,5229
30133641348,97
30734760143,216
30697296517,305
30219838249,3546
30474692961,5234
12196100324,5235
30366404359,5236
30276721609,5237
22448912432,2201
403146236,5239
11410712384,553
30745011564,339
30270405634,5242
30575338643,697
30271293766,5244
30733463432,40
30733494170,697
16601886064,5247
30223377272,997
30728306277,528
30739474914,812
22639743684,5251
30269437517,5252
30720530275,772
30014369432,5254
30608413942,5255
30652640440,128
22448604992,39
21798292420,5258
30238555835,3259
30494443354,985
20486898531,217
20255302950,1225
9740283168,557
8061064809,5264
30514123548,440
30697421769,1985
30510042299,5267
30441893858,3019
30515143374,76
2203715682,267
16036418904,231
30697782716,5272
8525574810,782
30205326259,2161
30630034777,5275
30726316424,28
16706186722,497
22516190284,201
30285779974,5279
30619586654,3891
22878467625,1721
30712983920,3668
30551325214,3352
21566948261,5284
30142516001,1731
30278725982,5286
30137586947,2783
30663003748,3737
30137481205,3226
1060238183,5290
9393539242,713
30659068080,5292
22847147870,1054
30625899439,5294
8194773639,980
12923727060,290
30269468705,5297
1171065240,207
30699399217,2720
30669095261,5300
30723785682,1236
30734222189,5302
30704931019,5303
30749479740,5304
30697301470,5305
30720525497,714
14434026897,5307
30577537211,0
30137468886,5309
30542286241,1157
30601408208,1632
30598488302,102
22920888412,309
15060663339,1706
30210995510,472
30669037937,563
30013898400,5317
22513611367,1987
30121749413,516
30563795646,207
30234574715,5104
991503799,5322
11028134293,5323
9742411899,5324
4438884572,1454
22671598269,802
30347379347,112
30304821442,912
30734517640,102
17490790226,1258
30137453808,5331
22413512049,5332
30669019537,505
30174839475,5334
30535223080,5335
30650764376,5336
910081388,182
22864006453,1605
30554310775,5339
30685536025,582
58083459,2062
30450244278,180
22613158912,332
30271899567,5344
30310717618,795
30453910761,5346
22916775508,126
30737237090,5348
30730813433,5349
30740294047,47
30699006677,594
30369260080,3141
16954172532,5353
794438923,3556
1365327675,5355
3879464988,5356
30425774771,87
20273499113,1138
30718318790,3087
16330951430,2547
30738568719,1573
30744645911,1818
917611974,224
30665152208,230
30574628703,178
30488094815,248
4425316690,4197
30598509554,2244
30575428820,57
30137468881,2100
30698170056,3087
30694497320,126
30739684702,436
30217237486,2977
3876264609,5375
14013189916,5376
30747906642,4650
21934867558,224
14891881212,5379
30737499583,631
30688696833,281
30154574293,195
30612894444,422
3152437341,422
30580530341,156
30465929159,5386
10478141486,993
30715057085,327
30697792106,613
30620231027,619
30269880444,5391
30754098029,5392
30552346922,2206
30372307428,281
30657419882,279
30699300577,1275
30275660877,5397
30739798281,463
30611605796,1038
30664447777,69
30665753460,34
30726248504,5402
20233217494,5403
11665918957,4839
30732142294,54
30645505614,605
30563079100,5407
30739072487,5408
30616953311,750
22447087340,180
22559208144,3275
30464052558,5412
30475824363,5413
5233089685,1138
30748418960,1842
22516724558,1366
22433261746,258
30600726259,5418
30259571811,3519
30580455290,4926
22513649552,231
30137486673,5422
22659676365,5423
30300357501,5424
30514376217,3639
30617430107,3009
30137479609,1764
30352084871,4248
30193549303,1432
30737918434,802
8334144665,5431
30647530408,3580
12923709053,1014
30697445567,5434
30734525394,126
207138180,1880
30266355411,5437
22420069314,217
30622851552,5439
30546303412,523
11120462407,691
1157180366,516
30575334844,5443
30727651738,216
8169459035,32
22009812489,158
30697840299,5015
30666043834,1479
30327738198,640
30231969957,5450
30643963951,4770
30503374071,5452
30554606994,178
30738122374,5454
127092684,5455
22513635665,2292
22903507325,484
30662965991,5458
30604881023,2574
30552172936,854
30607331726,1320
30325013562,486
30699109965,2871
248689686,88
30655382521,3902
12743918822,2093
9276339390,2643
30729655016,3546
30678972330,501
30698401814,5470
30738967722,28
30365241141,28
12923712092,553
30699146264,129
1865187273,5475
30686227122,59
30643491481,5477
30285725170,3882
30698903948,5479
30722599386,5480
30421265829,802
30697806652,3772
2472136841,1939
30665796707,4030
22927716875,5485
30718703155,561
30693666687,714
30557923377,1902
30367354444,5032
30718581548,538
14781991503,5491
22903500034,5492
22581661142,5493
30747389802,699
16330952484,82
30431017585,5496
30699295648,563
6816452360,3260
30663320701,4290
30137491660,94
628538837,5501
30449172785,5502
30666661251,736
30649620222,802
30733020056,3034
30616515618,2270
30137476848,79
30707305388,674
30668751743,5509
30137571288,4057
12831399400,397
22897306620,5512
30532780135,318
30554093910,216
30436093600,358
15294951886,2549
30310716800,3280
2660202863,5518
30741082009,2859
4055674208,325
4576208257,261
22771875218,1171
13248389619,5523
30043839907,5524
30636810106,1450
30661429025,1199
1014957855,2026
30404683875,3229
30741504052,104
30456209267,2061
30577420232,5531
2660201434,179
30023429921,3239
30711868359,1157
30099315752,5535
30518787954,1075
30661888362,137
767192230,443
261681624,325
22828617430,1131
30647175236,5541
30750067864,3369
30598526461,2640
30697621887,3035
30720970419,5545
30707438774,459
10075527785,349
64344236,320
14461321723,560
207666135,554
30577415068,819
20748421144,5552
30532297387,28
30137537843,5554
22643917516,5555
30324125511,299
22531817755,1396
10768942349,5558
30434442316,5559
30577543281,5560
30163928220,5561
30742192012,950
71991916,156
30571938567,2641
30394755228,5565
30733341388,1132
22728922374,5567
30697321813,3831
30282663519,5569
30716428230,2574
30581427134,240
30575299748,1275
30736161619,365
30692887048,1131
30738998074,5575
8983162721,5576
30604965504,1721
30612325358,207
30607498758,628
30739540192,789
30663642375,2700
30714211681,4339
312224938,993
30577456446,2125
30333084090,1396
20332862630,5586
30735703885,5126
30750083954,20
30645694069,201
22520444881,865
30137478755,5591
30266451917,2970
30020274550,4222
30159796426,1073
30600447830,528
30620982944,812
14137871338,358
30456217513,2831
30699617175,5599
30137491653,826
9897672801,339
30751987552,4866
2992155380,1395
30521910496,3221
17707785059,3510
30324668932,5606
30137476838,64
30740400089,3051
1372697973,1614
30739144281,40
30643188379,1713
30723729410,5612
22592682564,5613
246952112,88
30510365285,358
22876124787,570
30405740130,259
1156641185,358
30740760373,107
22586406070,5620
30606127710,5255
1008582606,1914
30271667038,5623
30303013460,2822
30175944487,599
30575382290,221
30697426466,5627
30726286082,5480
22456631773,5629
30699891759,5630
30423886375,714
1356103147,1110
30738825353,505
10158638821,37
22773759625,1254
30699887748,5636
30691505035,5637
30670470213,1087
30426777093,5639
30410185005,3500
30592240472,3087
30699512286,2739
381789254,1092
30748559067,404
5635585085,5108
30704252795,87
8194773638,339
30628379894,5648
22420043462,560
21703313152,147
30282665250,5651
30109665940,471
11800510220,5653
30641209250,2469
30689112244,468
10907754002,1086
30131041412,29
30747666509,2204
30637739138,156
30470222647,5660
30737168023,40
30697599138,546
30610641221,551
685643996,2245
30690919507,5665
22870036428,1340
1351487911,156
30731357542,262
30732884905,5669
30137482104,686
30252820863,1073
22702647721,1902
30717246843,2768
17296184836,320
30309847485,5675
30314274482,2475
30716747337,4574
19084570100,5678
30047163103,5679
30023208525,3245
30732979370,5681
10813637803,5682
30605945900,5683
30707568156,177
30699177185,5685
30741079982,3914
30593273096,1157
30736375958,714
22886427558,318
6557239966,5690
9513249004,324
30747709949,784
30741060961,631
30670316172,256
30747359029,2413
22844629752,5696
30137490605,5697
1077075237,3523
30749578141,5699
30031282738,528
30492631202,2184
30226960614,997
30533415918,5703
30575285693,201
30621299787,699
18412354261,5706
30714672719,4793
30271366392,2976
30137587653,4361
11563834152,5710
30607985045,445
30217219565,221
22475697989,5713
30735300806,2871
13474878595,950
30516318829,1707
1137950842,5717
30253522530,5718
2025462087,5719
30572467743,5720
22558506214,5721
30149027680,66
30700594766,5723
30545359764,201
30719252183,563
30413751772,4134
30359724321,5727
2216973779,207
30436285752,5729
30695689156,553
22823074131,1375
30659660432,613
22910124862,5733
30738166976,5734
30699531833,432
22786632854,1171
30428563467,5737
21524580039,4009
30137576139,5739
1775176990,325
4012924271,1138
21562987650,156
30320583679,2671
30718432571,2822
30607244337,179
30525565681,865
20760147399,5747
513196408,5748
30739969296,5749
22395515402,5750
30642418362,2140
30656983351,28
30551320884,1721
21277533941,53
30622249132,217
18700796409,5756
30566739944,61
7838748,2261
30587573715,1312
30330798071,691
30707764171,111
30668243178,5762
30709711116,4879
30726913258,126
30621570932,1848
